0.002500, 0.100000, 50
0.009685, 0.143692, 50
0.021656, 0.239428, 50
0.038410, 0.335078, 50
0.059940, 0.430605, 50
0.086239, 0.525972, 50
0.117296, 0.621141, 50
0.153099, 0.716073, 50
0.193636, 0.810725, 50
0.238888, 0.905055, 50
0.288839, 0.999013, 50
0.343467, 1.092550, 50
0.402747, 1.185610, 50
0.466654, 1.278134, 50
0.535156, 1.370055, 50
0.608222, 1.461302, 50
0.685811, 1.551794, 50
0.767883, 1.641441, 50
0.854390, 1.730144, 50
0.945280, 1.817788, 50
1.038174, 1.857888, 50
1.130726, 1.851025, 50
1.222919, 1.843874, 50
1.314740, 1.836419, 50
1.406172, 1.828642, 50
1.497199, 1.820527, 50
1.587801, 1.812056, 50
1.677962, 1.803210, 50
1.767660, 1.793972, 50
1.856877, 1.784323, 50
1.945589, 1.774246, 50
2.033775, 1.763724, 50
2.121412, 1.752741, 50
2.208476, 1.741283, 50
2.294943, 1.729339, 50
2.380788, 1.716898, 50
2.465986, 1.703957, 50
2.550512, 1.690514, 50
2.634340, 1.676576, 50
2.717448, 1.662153, 50
2.799812, 1.647268, 50
2.881409, 1.631952, 50
2.962221, 1.616246, 50
3.042232, 1.600207, 50
3.121427, 1.583906, 50
3.199799, 1.567429, 50
3.277342, 1.550880, 50
3.354062, 1.534381, 50
3.429965, 1.518073, 50
3.505071, 1.502114, 50
3.579405, 1.486679, 50
3.653003, 1.471953, 50
3.725909, 1.458135, 50
3.798180, 1.445424, 50
3.869881, 1.434020, 50
3.941087, 1.424113, 50
4.011881, 1.415877, 50
4.082354, 1.409461, 50
4.152603, 1.404984, 50
4.222730, 1.402528, 50
4.292836, 1.402134, 50
4.363026, 1.403800, 50
4.433400, 1.407481, 50
4.504055, 1.413092, 50
4.575081, 1.420512, 50
4.646560, 1.429588, 50
4.718567, 1.440147, 50
4.791167, 1.451999, 50
4.864414, 1.464944, 50
4.938354, 1.478783, 50
5.013020, 1.493323, 50
5.088439, 1.508377, 50
5.164627, 1.523774, 50
5.241595, 1.539360, 50
5.319345, 1.554995, 50
5.397873, 1.570561, 50
5.477171, 1.585955, 50
5.557225, 1.601092, 50
5.638021, 1.615903, 50
5.719537, 1.630334, 50
5.801754, 1.644342, 50
5.884649, 1.657897, 50
5.968198, 1.670978, 50
6.052377, 1.683573, 50
6.137161, 1.695676, 50
6.222525, 1.707287, 50
6.308446, 1.718411, 50
6.394898, 1.729056, 50
6.481860, 1.739232, 50
6.569308, 1.748955, 50
6.657219, 1.758237, 50
6.745574, 1.767095, 50
6.834352, 1.775546, 50
6.927312, 1.859204, 50
7.027312, 2.000000, 50
7.127312, 2.000000, 50
7.227312, 2.000000, 50
7.327312, 2.000000, 50
7.427312, 2.000000, 50
7.527312, 2.000000, 50
7.627312, 2.000000, 50
7.727312, 2.000000, 50
7.827312, 2.000000, 50
7.927312, 2.000000, 50
8.027312, 2.000000, 50
8.127312, 2.000000, 50
8.227312, 2.000000, 50
8.327312, 2.000000, 50
8.427312, 2.000000, 50
8.527312, 2.000000, 50
8.627312, 2.000000, 50
8.727312, 2.000000, 50
8.827312, 2.000000, 50
8.927312, 2.000000, 50
9.027312, 2.000000, 50
9.127312, 2.000000, 50
9.227312, 2.000000, 50
9.327312, 2.000000, 50
9.427312, 2.000000, 50
9.527312, 2.000000, 50
9.627312, 2.000000, 50
9.727312, 2.000000, 50
9.827312, 2.000000, 50
9.927312, 2.000000, 50
10.027312, 2.000000, 50
10.127312, 2.000000, 50
10.227312, 2.000000, 50
10.327312, 2.000000, 50
10.427312, 2.000000, 50
10.527312, 2.000000, 50
10.627312, 2.000000, 50
10.727312, 2.000000, 50
10.827312, 2.000000, 50
10.927312, 2.000000, 50
11.027312, 2.000000, 50
